Claim No,Policy No,Underwriting Year,Insured,Intermediary,Class,Class Code,Sub Class,Sub Class Code,Nature Of Loss,D.O.L,D.O.I,D.O.P,Start,Expiry,Indemnity Amount,Recoveries Amount,Handling Expense,Gross Amount,Reinsurance,Net Amount,Claim No Check,Policy No Check,Class Check,Date Reasonability,Gross=Net+Reinsurance
C995052,P522135,2025.0,Leo Williams,Lambda Insurance Group,Motor Private,70,Motor Private Comprehensive,700,Own Damage,2025-02-16,2025-02-19,2025-05-06,2025-01-21,2026-01-20,0,0,6380,6380.0,0.0,6380.0,OK,OK,OK,CHECK,OK
C478233,P455544,2024.0,Leila Khan,Gamma Insurance Brokers,Motor Commercial,80,Motor Commercial Comprehensive,800,Injury To Third Part,2024-09-11,2024-09-13,2025-05-07,2024-08-01,2025-01-01,0,0,29890,29890.0,0.0,29890.0,OK,OK,OK,OK,OK
C273104,P278344,2024.0,Aarav Gupta,Vertex Insurance,Motor Private,70,Motor Private Comprehensive,700,Own Damage,2024-10-10,2024-10-11,2025-05-06,2024-05-27,2025-05-26,0,0,6980,6980.0,0.0,6980.0,OK,OK,OK,OK,OK
C483924,P924472,2024.0,Isla Miller,Vertex Insurance,Work Injury Benefits,11,WIBA Plus,114,Injury to worker,2024-04-13,2024-04-17,2025-04-29,2024-01-01,2024-12-31,0,0,5000,5000.0,0.0,5000.0,OK,OK,OK,OK,OK
C306296,P823072,2024.0,Sophia Johnson,Taurus Brokers,Motor Private,70,Motor Private Comprehensive,700,Own Damage,2025-01-07,2025-01-13,2025-05-06,2024-06-05,2025-04-05,0,0,2900,2900.0,0.0,2900.0,OK,OK,OK,OK,OK
C239163,P381181,2024.0,Priya Hall,Horizon Brokers,Motor Private,70,Motor Private Comprehensive,700,Own Damage,2025-02-08,2025-02-12,2025-05-07,2024-09-05,2025-09-04,0,0,2900,2900.0,0.0,2900.0,OK,OK,OK,OK,OK
C581667,P945148,2024.0,David Miller,Eta Risk Solutions,Motor Commercial,80,Motor Commercial Comprehensive,800,Own Damage,2025-03-07,2025-03-11,2025-05-06,2024-03-23,2025-03-22,0,0,13510,13510.0,0.0,13510.0,OK,OK,OK,OK,OK
C864775,P406086,2024.0,Fatima Hughes,Epsilon Underwriters,Motor Private,70,Motor Private Comprehensive,700,Own Damage,2024-10-07,2024-10-23,2025-05-07,2024-01-01,2024-12-31,0,0,2900,2900.0,0.0,2900.0,OK,OK,OK,OK,OK
C512050,P142174,2025.0,Yusuf Patel,Eta Risk Solutions,Fire Domestic,3,Domestic Package,30,Theft/Damage Others,2025-03-31,2025-04-04,2025-04-23,2024-06-08,2025-06-07,118800,0,0,118800.0,0.0,118800.0,OK,OK,OK,OK,OK
C190745,P249722,2025.0,Raj Taylor,Atlas Insurance,Motor Private,70,Motor Private Comprehensive,700,Own Damage,2025-03-15,2025-03-17,2025-05-09,2025-02-09,2025-12-01,0,0,279808,279808.0,0.0,279808.0,OK,OK,OK,CHECK,OK
C773453,P600135,2024.0,Leo Gupta,Alpha Insurance Agency,Motor Commercial,80,PSV,804,Own Damage,2025-03-02,2025-03-04,2025-05-12,2024-06-07,2025-06-06,0,0,95020,95020.0,0.0,95020.0,OK,OK,OK,OK,OK
C405249,P815930,2024.0,Yusuf Fernandez,Kappa Brokers,Motor Commercial,80,Motor Commercial Third Party,808,Own Damage,2024-12-28,2025-01-24,2025-04-24,2024-09-29,2025-09-29,0,0,30000,30000.0,0.0,30000.0,OK,OK,OK,CHECK,OK
C632604,P377980,2024.0,Omar Begum,Broker Two,Motor Commercial,80,PSV,804,Own Damage,2024-09-07,2024-09-09,2025-04-24,2024-05-04,2025-04-03,0,0,30000,30000.0,0.0,30000.0,OK,OK,OK,OK,OK
C245887,P260868,2021.0,Ethan Wilson,Pioneer Underwriters,Motor Private,70,Motor Private Comprehensive,700,Own Damage,2021-10-15,2021-10-18,2025-04-24,2021-08-05,2022-08-04,0,0,69600,69600.0,0.0,69600.0,OK,OK,OK,OK,OK
C980742,P343391,2022.0,Leila Wilson,Broker Two,Motor Commercial,80,General Cartage,807,Injury To Third Part,2022-11-12,2024-03-06,2025-04-24,2022-07-01,2023-06-30,0,0,53400,53400.0,0.0,53400.0,OK,OK,OK,OK,OK
C338729,P794334,2024.0,Aarav Singh,Kappa Brokers,Motor Private,70,Motor Private Comprehensive,700,Own Damage,2024-09-11,2024-09-11,2025-04-25,2024-05-31,2025-05-30,0,0,10120,10120.0,0.0,10120.0,OK,OK,OK,OK,OK
C968586,P889061,2024.0,Sophia Khan,Eta Risk Solutions,Engineering,2,Machinery Breakdown,23,Accidental damage,2024-04-09,2024-04-23,2025-05-07,2024-03-01,2025-02-28,0,0,-35469900,-35469900.0,0.0,-35469900.0,OK,OK,OK,OK,OK
C590644,P456542,2023.0,Amelia Miller,Summit Brokers,Motor Private,70,Motor Private Comprehensive,700,Own Damage,2023-04-29,2023-05-04,2025-02-28,2023-04-14,2023-06-13,0,0,-2900,-2900.0,0.0,-2900.0,OK,OK,OK,OK,OK
C823807,P870819,2024.0,Fatima Shah,Horizon Brokers,Motor Private,70,Motor Private Comprehensive,700,Own Damage,2024-07-26,2024-08-01,2025-04-23,2023-07-28,2024-07-27,-21000,0,0,-21000.0,0.0,-21000.0,OK,OK,OK,OK,OK
C103533,P515734,2024.0,Omar Smith,Zeta Assurance,Theft,10,Cash in Transit,100,Accidental Damage,2024-10-25,2024-10-30,2025-02-14,2024-10-08,2025-10-07,-313921,0,0,-313921.0,0.0,-313921.0,OK,OK,OK,CHECK,OK
C739002,P324304,2024.0,Aisha Brown,Iota Claims Ltd,Motor Commercial,80,PSV,804,Own Damage,2024-04-07,2024-04-17,2025-03-11,2024-02-08,2025-02-07,0,0,-6980,-6980.0,0.0,-6980.0,OK,OK,OK,OK,OK
C595934,P511393,2024.0,Yusuf Thompson,Summit Brokers,Motor Private,70,Motor Private Comprehensive,700,Own Damage,2024-09-23,2024-09-24,2025-02-26,2024-04-16,2025-02-15,0,0,-102212,-102212.0,0.0,-102212.0,OK,OK,OK,OK,OK
C777362,P686224,2024.0,Yusuf Williams,Horizon Brokers,Motor Commercial,80,General Cartage,807,Accidental Damage,2024-10-19,2024-10-29,2025-04-07,2024-10-03,2025-04-20,0,0,-13660,-13660.0,0.0,-13660.0,OK,OK,OK,OK,OK
C518032,P219130,2024.0,David Sharma,Pioneer Underwriters,Motor Private,70,Motor Private Comprehensive,700,Own Damage,2024-10-19,2024-10-25,2025-04-07,2024-09-12,2025-08-11,0,0,-3050,-3050.0,0.0,-3050.0,OK,OK,OK,OK,OK
C530148,P160713,2024.0,Maya Fernandez,Broker Two,Motor Private,70,Motor Private Comprehensive,700,Own Damage,2024-10-16,2024-10-18,2025-03-14,2024-04-15,2025-02-11,0,0,-3100,-3100.0,0.0,-3100.0,OK,OK,OK,OK,OK
C773440,P903172,2023.0,Lucas Wilson,Theta Insurance,Motor Private,70,Motor Private Comprehensive,700,Own Damage,2024-10-19,2024-10-24,2025-01-07,2023-12-31,2024-12-30,63300,0,0,63300.0,0.0,63300.0,OK,OK,OK,OK,OK
C975834,P987554,2024.0,Isla Patel,Lambda Insurance Group,Motor Private,70,Motor Private Comprehensive,700,Own Damage,2024-10-03,2024-10-29,2025-01-15,2024-04-26,2025-04-25,22000,0,0,22000.0,0.0,22000.0,OK,OK,OK,OK,OK
C881297,P523459,2024.0,Nina Taylor,Epsilon Underwriters,Marine,6,Marine Cargo,61,Damage To Goods,2024-12-13,2024-12-23,2025-01-15,2024-11-12,2025-02-11,14208,0,0,14208.0,0.0,14208.0,OK,OK,OK,OK,OK
C842443,P872460,2024.0,Leila Lewis,Broker Two,Fire Domestic,3,Domestic Package,30,Accidental Damage,2024-11-12,2024-12-04,2025-01-16,2024-08-14,2025-08-13,162000,0,0,162000.0,0.0,162000.0,OK,OK,OK,OK,OK
C478178,P484981,2024.0,Mateo Shah,Zeta Assurance,Motor Private,70,Motor Private Comprehensive,700,Own Damage,2024-11-30,2024-12-02,2025-01-20,2024-01-01,2024-12-31,191000,0,0,191000.0,0.0,191000.0,OK,OK,OK,OK,OK
C613521,P390857,2024.0,Sophia Shah,Zeta Assurance,Motor Private,70,Motor Private Comprehensive,700,Windscreen Damage,2025-01-09,2025-01-20,2025-01-22,2024-05-04,2025-05-03,10000,0,0,10000.0,0.0,10000.0,OK,OK,OK,OK,OK
C517626,P621762,2021.0,Lucas Gupta,Iota Claims Ltd,Motor Commercial,80,Motor Commercial Comprehensive,800,Own Damage,2021-11-13,2021-11-17,2025-01-30,2021-03-01,2022-02-28,1718600,0,0,1718600.0,0.0,1718600.0,OK,OK,OK,OK,OK
C491964,P129237,2024.0,Mateo Patel,Pioneer Underwriters,Work Injury Benefits,11,WIBA Plus,114,Injury to worker,2024-11-28,2024-11-29,2025-01-31,2024-06-07,2025-06-06,11195,0,0,11195.0,0.0,11195.0,OK,OK,OK,OK,OK
C178222,P382237,2024.0,Ella Sharma,Sigma Risk Advisors,Motor Private,70,Motor Private Comprehensive,700,Own Damage,2024-11-16,2024-11-18,2025-01-31,2023-12-21,2024-12-20,4100,0,0,4100.0,0.0,4100.0,OK,OK,OK,OK,OK
C306855,P633774,2024.0,Noah Thompson,Kappa Brokers,Engineering,2,Machinery Breakdown,23,Accidental damage,2024-11-26,2024-12-11,2025-02-05,2024-05-01,2025-04-30,56000,0,0,56000.0,0.0,56000.0,OK,OK,OK,OK,OK
C256868,P413871,2024.0,Daniel Smith,Iota Claims Ltd,Motor Commercial,80,Motor Commercial Comprehensive,800,Own Damage,2025-01-17,2025-01-30,2025-02-10,2024-11-19,2025-10-31,14800,0,0,14800.0,0.0,14800.0,OK,OK,OK,CHECK,OK
C546071,P616688,2024.0,Fatima Hall,Kappa Brokers,Marine,6,Goods- in- Transit,62,Theft of goods,2024-09-05,2024-09-06,2025-02-11,2024-03-03,2025-03-02,720000,0,0,720000.0,0.0,720000.0,OK,OK,OK,OK,OK
C439895,P671794,2024.0,Yusuf Thompson,Eta Risk Solutions,Motor Private,70,Motor Private Comprehensive,700,Own Damage,2024-12-24,2025-01-02,2025-02-12,2024-04-09,2025-04-08,15000,0,0,15000.0,0.0,15000.0,OK,OK,OK,OK,OK
C203103,P889468,2024.0,Zara Singh,Atlas Insurance,Motor Private,70,Motor Private Comprehensive,700,Windscreen Damage,2025-01-27,2025-02-04,2025-02-12,2024-10-01,2025-09-30,28000,0,0,28000.0,0.0,28000.0,OK,OK,OK,CHECK,OK
C775764,P930560,2024.0,Leo Gupta,Lambda Insurance Group,Motor Private,70,Motor Private Comprehensive,700,Own Damage,2024-08-25,2024-09-20,2025-02-13,2024-01-14,2025-01-13,97000,0,0,97000.0,0.0,97000.0,OK,OK,OK,OK,OK
C781318,P514298,2024.0,Isla Patel,Horizon Brokers,Fire Industrial,4,Stock Floater,45,Acc. loss of stock,2024-09-06,2025-02-07,2025-02-14,2024-04-01,2025-03-31,547389,0,0,547389.0,279323.85,268065.15,OK,OK,OK,OK,OK
C311997,P885674,2024.0,Maya Begum,Vertex Insurance,Miscellaneous,12,Political Violence and Terrorism,43,Riot_Strike,2024-07-16,2024-07-18,2025-02-18,2024-01-01,2024-12-31,2093823,0,0,2093823.0,1684073.78,409749.22,OK,OK,OK,OK,OK
C224183,P337359,2024.0,Aisha Singh,Epsilon Underwriters,Motor Commercial,80,General Cartage,807,Accidental Damage,2024-12-19,2024-12-19,2025-02-18,2024-09-05,2025-09-04,478000,0,0,478000.0,0.0,478000.0,OK,OK,OK,OK,OK
C797382,P319480,2025.0,Arjun Hall,Vertex Insurance,Engineering,2,Electronic Equipment,24,Accidental Damage,2024-12-02,2025-02-11,2025-02-19,2024-02-07,2024-12-31,39163,0,0,39163.0,0.0,39163.0,OK,OK,OK,OK,OK
C777410,P782224,2023.0,Amelia Roberts,Delta Coverage Ltd,Fire Industrial,4,Fire and Allied Perils,40,Accidental Damage,2023-12-07,2023-12-21,2025-02-28,2023-01-01,2024-01-01,1000000,0,0,1000000.0,930651.9,69348.1,OK,OK,OK,OK,OK
C899076,P187664,2025.0,Ella Singh,Zeta Assurance,Marine,6,Marine Cargo,61,Damage To Goods,2025-02-05,2025-02-27,2025-03-10,2025-01-16,2025-04-15,35047,0,0,35047.0,0.0,35047.0,OK,OK,OK,OK,OK
C612727,P403146,2025.0,Ethan Miller,Atlas Insurance,Motor Private,70,Motor Private Comprehensive,700,Own Damage,2025-02-16,2025-02-18,2025-03-11,2024-11-09,2025-11-08,86000,0,0,86000.0,0.0,86000.0,OK,OK,OK,CHECK,OK
C797677,P504066,2025.0,Fatima Shah,Horizon Brokers,Marine,6,Marine Cargo,61,Damage To Goods,2025-01-13,2025-02-27,2025-03-13,2025-01-06,2025-04-05,32746,0,0,32746.0,0.0,32746.0,OK,OK,OK,OK,OK
C832662,P848897,2024.0,Raj Miller,Pioneer Underwriters,Marine,6,Marine Cargo,61,Damage To Goods,2024-10-03,2024-10-03,2025-03-13,2024-08-14,2024-11-13,197553,0,0,197553.0,9842.79,187710.21,OK,OK,OK,OK,OK
C277255,P239652,2024.0,Daniel Gupta,Eta Risk Solutions,Motor Private,70,Motor Private Comprehensive,700,Windscreen Damage,2025-01-30,2025-02-05,2025-03-14,2024-07-01,2025-06-30,24360,0,0,24360.0,0.0,24360.0,OK,OK,OK,OK,OK
C598689,P993889,2022.0,Leo Lewis,Theta Insurance,Liability,5,Legal Contractual Liability,54,Accidental Damage,2023-04-04,2023-06-05,2025-03-18,2022-08-01,2023-07-31,40000,0,0,40000.0,0.0,40000.0,OK,OK,OK,OK,OK
C164630,P279749,2024.0,Ella Hall,Orion Risk Partners,Engineering,2,Machinery Breakdown,23,Accidental damage,2024-05-22,2024-09-04,2025-03-19,2024-01-01,2024-12-31,297059,0,0,297059.0,0.0,297059.0,OK,OK,OK,OK,OK
C150457,P330554,2024.0,Priya Hall,Kappa Brokers,Motor Private,70,Motor Private Comprehensive,700,Own Damage,2025-02-05,2025-02-05,2025-03-24,2024-06-01,2025-05-31,41800,0,0,41800.0,0.0,41800.0,OK,OK,OK,OK,OK
C641711,P676881,2025.0,Maya Hughes,Kappa Brokers,Motor Private,70,Motor Private Comprehensive,700,Own Damage,2025-03-10,2025-03-11,2025-03-24,2025-01-01,2025-12-31,8500,0,0,8500.0,0.0,8500.0,OK,OK,OK,CHECK,OK
C270580,P750606,2023.0,Leo Miller,Theta Insurance,Fire Industrial,4,Industrial All Risks,42,Floods,2024-03-24,2024-04-18,2025-03-27,2023-07-01,2024-07-01,7073852,0,0,7073852.0,3073852.0,4000000.0,OK,OK,OK,OK,OK
C735601,P601267,2025.0,Sophia Ali,Orion Risk Partners,Work Injury Benefits,11,WIBA Plus,114,Injury to worker,2025-01-25,2025-02-10,2025-04-08,2025-01-01,2025-12-31,13504,0,0,13504.0,0.0,13504.0,OK,OK,OK,CHECK,OK
C625767,P899791,2024.0,Sophia Fernandez,Horizon Brokers,Fire Domestic,3,Domestic Package,30,Accidental Damage,2024-11-24,2024-12-13,2025-04-08,2024-10-01,2025-09-30,14350,0,0,14350.0,0.0,14350.0,OK,OK,OK,CHECK,OK
C486899,P545136,2024.0,Raj Lewis,Beta Risk Partners,Work Injury Benefits,11,WIBA Plus,114,Injury to worker,2024-09-02,2024-09-16,2025-04-09,2024-01-01,2024-12-31,47685,0,0,47685.0,0.0,47685.0,OK,OK,OK,OK,OK
C472282,P135875,2024.0,Omar Hughes,Eta Risk Solutions,Motor Commercial,80,PSV,804,Accidental Damage,2024-11-05,2024-11-05,2025-04-10,2024-03-16,2025-03-15,285000,0,0,285000.0,0.0,285000.0,OK,OK,OK,OK,OK
C927964,P197227,2024.0,Isla Gupta,Eta Risk Solutions,Work Injury Benefits,11,WIBA Plus,114,Injury to worker,2024-04-15,2024-04-25,2025-04-15,2024-01-01,2024-12-31,10980,0,0,10980.0,0.0,10980.0,OK,OK,OK,OK,OK
C471642,P774056,2024.0,Yusuf Johnson,Pioneer Underwriters,Motor Commercial,80,PSV,804,Accidental Damage,2024-10-19,2024-10-28,2025-04-29,2024-07-13,2025-07-12,18000,0,0,18000.0,0.0,18000.0,OK,OK,OK,OK,OK
C362143,P426721,2024.0,Ethan Smith,Broker Two,Motor Private,70,Motor Private Comprehensive,700,Own Damage,2025-02-14,2025-02-17,2025-05-02,2024-09-25,2025-08-31,95760,0,0,95760.0,0.0,95760.0,OK,OK,OK,OK,OK
C779832,P993405,2025.0,Ella Patel,Horizon Brokers,Motor Private,70,Motor Private Comprehensive,700,Own Damage,2025-03-22,2025-04-09,2025-05-05,2025-03-01,2026-02-28,16000,0,0,16000.0,0.0,16000.0,OK,OK,OK,CHECK,OK
C865454,P753313,2024.0,Sophia Sharma,Orion Risk Partners,Work Injury Benefits,11,WIBA Plus,114,Injury to worker,2024-10-25,2024-10-29,2025-05-06,2024-03-01,2025-02-28,4392,0,0,4392.0,2026.67,2365.33,OK,OK,OK,OK,OK
C497016,P295808,2023.0,Isla Hall,Orion Risk Partners,Personal Accident,9,Group Personal Accident,92,Injury,2023-11-19,2024-03-28,2025-05-09,2023-09-23,2024-09-22,1000000,0,0,1000000.0,292035.3,707964.7,OK,OK,OK,OK,OK
C514707,P199369,2023.0,Ethan Johnson,Alpha Insurance Agency,Motor Commercial,80,Motor Commercial Comprehensive,800,Own Damage,2024-07-19,2024-07-19,2025-05-16,2023-10-01,2024-09-30,95700,0,0,95700.0,0.0,95700.0,OK,OK,OK,OK,OK
C295896,P212630,2025.0,Leila Sharma,Horizon Brokers,Motor Private,70,Motor Private Comprehensive,700,Own Damage,2025-05-06,2025-05-06,2025-05-16,2025-03-01,2026-02-28,15000,0,0,15000.0,0.0,15000.0,OK,OK,OK,CHECK,OK
C112364,P120093,2025.0,Aisha Sharma,Delta Coverage Ltd,Motor Commercial,80,Motor Commercial Comprehensive,800,Own Damage,2025-03-20,2025-03-20,2025-05-20,2025-01-11,2026-01-10,115954,0,0,115954.0,0.0,115954.0,OK,OK,OK,CHECK,OK
C878808,P645953,2024.0,Leila Patel,Lambda Insurance Group,Motor Private,70,Motor Private Comprehensive,700,Own Damage,2024-12-16,2024-12-17,2025-05-20,2024-05-16,2025-05-15,60990,0,0,60990.0,0.0,60990.0,OK,OK,OK,OK,OK
C323849,P104237,2024.0,Raj Patel,Beta Risk Partners,Motor Private,70,Motor Private Comprehensive,700,Own Damage,2024-11-27,2024-12-04,2025-05-21,2024-08-05,2025-08-04,737026,0,0,737026.0,0.0,737026.0,OK,OK,OK,OK,OK
C210285,P446437,2025.0,Raj Ali,Broker Two,Motor Private,70,Motor Private Comprehensive,700,Windscreen Damage,2025-05-15,2025-05-19,2025-05-22,2025-03-21,2026-02-28,3300,0,0,3300.0,0.0,3300.0,OK,OK,OK,CHECK,OK
C619834,P676462,2024.0,Aarav Smith,Sigma Risk Advisors,Work Injury Benefits,11,Work Injury Benefits Act,112,Injury to worker,2024-07-25,2024-08-12,2025-05-22,2024-02-19,2025-02-18,11704,0,0,11704.0,0.0,11704.0,OK,OK,OK,OK,OK
C377030,P478811,2024.0,Amelia Davies,Eta Risk Solutions,Work Injury Benefits,11,Work Injury Benefits Act,112,Injury to worker,2024-11-25,2024-12-17,2025-05-22,2024-02-19,2025-02-18,2250,0,0,2250.0,0.0,2250.0,OK,OK,OK,OK,OK
C434582,P699056,2024.0,Amelia Taylor,Gamma Insurance Brokers,Fire Domestic,3,Domestic Package,30,Floods,2024-04-25,2024-04-26,2025-05-22,2023-11-01,2024-10-31,386142,0,0,386142.0,101879.63,284262.37,OK,OK,OK,OK,OK
C385632,P384189,2024.0,Sophia Ali,Pioneer Underwriters,Motor Private,70,Motor Private Comprehensive,700,Own Damage,2024-12-16,2024-12-17,2025-05-23,2024-05-16,2025-05-15,60990,0,0,60990.0,0.0,60990.0,OK,OK,OK,OK,OK
C727732,P985346,2025.0,Lucas Khan,Summit Brokers,Motor Private,70,Motor Private Comprehensive,700,Windscreen Damage,2025-05-12,2025-05-14,2025-05-28,2025-01-01,2025-12-31,12000,0,0,12000.0,0.0,12000.0,OK,OK,OK,CHECK,OK
C724994,P894931,2025.0,Amelia Johnson,Taurus Brokers,Motor Commercial,80,Motor Commercial Comprehensive,800,Own Damage,2025-02-17,2025-02-17,2025-06-09,2025-01-01,2025-12-31,35000,0,0,35000.0,0.0,35000.0,OK,OK,OK,CHECK,OK
C557213,P475601,2024.0,Aarav Gupta,Broker One,Motor Private,70,Motor Private Comprehensive,700,Own Damage,2025-02-14,2025-02-18,2025-06-10,2024-12-15,2025-12-14,86000,0,0,86000.0,0.0,86000.0,OK,OK,OK,CHECK,OK
C840422,P410582,2024.0,Zara Hall,Horizon Brokers,Engineering,2,Electronic Equipment,24,Accidental damage,2025-05-15,2025-05-20,2025-06-10,2024-11-01,2025-10-31,30000,0,0,30000.0,0.0,30000.0,OK,OK,OK,CHECK,OK
C512202,P291121,2025.0,Sophia Smith,Lambda Insurance Group,Motor Private,70,Motor Private Comprehensive,700,Windscreen Damage,2025-06-01,2025-06-16,2025-06-17,2025-05-07,2026-04-30,22000,0,0,22000.0,0.0,22000.0,OK,OK,OK,CHECK,OK
C966691,P442497,2025.0,Lucas Miller,Horizon Brokers,Marine,6,Marine Cargo,61,Damage To Goods,2025-05-19,2025-06-10,2025-06-17,2025-04-22,2025-07-21,72005,0,0,72005.0,0.0,72005.0,OK,OK,OK,OK,OK
C112195,P956428,2025.0,Lucas Hughes,Gamma Insurance Brokers,Motor Private,70,Motor Private Comprehensive,700,Own Damage,2025-03-19,2025-03-25,2025-06-18,2024-12-19,2025-12-18,1470015,0,0,1470015.0,0.0,1470015.0,OK,OK,OK,CHECK,OK
C817347,P361111,2024.0,Amelia Fernandez,Kappa Brokers,Motor Private,70,Motor Private Comprehensive,700,Own Damage,2025-04-06,2025-04-15,2025-06-18,2024-06-30,2025-05-29,963300,0,0,963300.0,0.0,963300.0,OK,OK,OK,OK,OK
C784232,P310932,2025.0,Leila Ali,Broker Two,Work Injury Benefits,11,Work Injury Benefits Act,112,Injury to worker,2025-04-22,2025-04-24,2025-06-19,2025-02-19,2026-02-18,6792,0,0,6792.0,0.0,6792.0,OK,OK,OK,CHECK,OK
C428646,P433988,2024.0,Zara Davies,Atlas Insurance,Work Injury Benefits,11,Work Injury Benefits Act,112,Injury to worker,2024-01-11,2024-04-25,2025-06-23,2024-01-01,2024-12-31,57661,0,0,57661.0,0.0,57661.0,OK,OK,OK,OK,OK
C128719,P785424,2025.0,Zara Gupta,Delta Coverage Ltd,Work Injury Benefits,11,Work Injury Benefits Act,112,Injury to worker,2025-04-08,2025-04-14,2025-06-23,2025-02-19,2026-02-18,15081,0,0,15081.0,0.0,15081.0,OK,OK,OK,CHECK,OK
C693500,P464559,2025.0,Aisha Thompson,Broker Three,Work Injury Benefits,11,Work Injury Benefits Act,112,Injury to worker,2025-03-20,2025-03-27,2025-06-24,2025-02-19,2026-02-18,32759,0,0,32759.0,0.0,32759.0,OK,OK,OK,CHECK,OK
C872209,P465260,2021.0,Omar Sharma,Epsilon Underwriters,Motor Private,70,Motor Private Comprehensive,700,Own Damage,2022-05-01,2022-05-06,2025-06-28,2021-09-24,2022-09-23,1000000,0,0,1000000.0,0.0,1000000.0,OK,OK,OK,OK,OK
C436532,P102944,2024.0,Raj Taylor,Orion Risk Partners,Motor Private,70,Motor Private Third Party Only,703,Own Damage,2024-12-01,2025-02-10,2025-06-28,2024-02-09,2025-02-08,1000000,0,0,1000000.0,0.0,1000000.0,OK,OK,OK,OK,OK
C975192,P284494,2022.0,Priya Shah,Pegasus Insurance,Motor Private,70,Motor Private Comprehensive,700,Own Damage,2022-06-29,2022-08-10,2025-06-28,2022-05-31,2022-06-30,1000000,0,0,1000000.0,0.0,1000000.0,OK,OK,OK,OK,OK
C149065,P819191,2023.0,Yusuf Miller,Broker One,Motor Private,70,Motor Private Comprehensive,700,Own Damage,2024-05-29,2024-06-27,2025-06-28,2023-12-06,2024-12-05,1000000,0,0,1000000.0,0.0,1000000.0,OK,OK,OK,OK,OK
C337808,P195359,2022.0,Isla Fernandez,Delta Coverage Ltd,Motor Private,70,Motor Private Comprehensive,700,Own Damage,2023-01-09,2023-01-13,2025-06-28,2022-09-27,2023-08-26,1000000,0,0,1000000.0,0.0,1000000.0,OK,OK,OK,OK,OK
C127547,P599758,2024.0,Priya Davies,Horizon Brokers,Motor Commercial,80,PSV,804,Theft of Parts,2024-11-13,2024-11-15,2025-06-28,2024-10-25,2024-11-24,1000000,0,0,1000000.0,0.0,1000000.0,OK,OK,OK,OK,OK
C360904,P782791,2024.0,Noah Roberts,Gamma Insurance Brokers,Motor Private,70,Motor Private Comprehensive,700,Own Damage,2025-04-25,2025-04-25,2025-06-30,2024-07-01,2025-06-30,20000,0,0,20000.0,0.0,20000.0,OK,OK,OK,OK,OK
C646908,P164061,2024.0,Fatima Gupta,Summit Brokers,Motor Private,70,Motor Private Comprehensive,700,Own Damage,2024-09-10,2025-01-15,2025-05-22,2024-02-02,2025-02-01,-29070,0,0,-29070.0,0.0,-29070.0,OK,OK,OK,OK,OK
C403593,P767774,2024.0,Sophia Hall,Pegasus Insurance,Engineering,2,Electronic Equipment,24,Accidental damage,2025-05-15,2025-05-20,2025-06-29,2024-11-01,2025-10-31,-30000,0,0,-30000.0,0.0,-30000.0,OK,OK,OK,CHECK,OK
C245629,P703899,2024.0,Zara Singh,Broker Three,Motor Private,70,Motor Private Comprehensive,700,Own Damage,2025-02-12,2025-03-03,2025-04-24,2024-10-28,2025-10-27,0,0,211600,211600.0,0.0,211600.0,OK,OK,OK,CHECK,OK
C739745,P996134,2022.0,Ethan Ahmed,Delta Coverage Ltd,Motor Commercial,80,Motor Commercial Comprehensive,800,Own Damage,2022-09-06,2022-09-07,2025-04-25,2022-08-09,2023-08-08,0,0,2320,2320.0,0.0,2320.0,OK,OK,OK,OK,OK
C340717,P166325,2024.0,Raj Lewis,Taurus Brokers,Motor Private,70,Motor Private Comprehensive,700,Own Damage,2024-12-09,2024-12-09,2025-04-25,2024-05-15,2025-05-14,0,0,6380,6380.0,0.0,6380.0,OK,OK,OK,OK,OK
C665442,P636009,2024.0,Leila Miller,Epsilon Underwriters,Motor Private,70,Motor Private Comprehensive,700,Own Damage,2024-12-09,2024-12-09,2025-04-25,2024-05-15,2025-05-14,0,0,2320,2320.0,0.0,2320.0,OK,OK,OK,OK,OK
C577923,P787721,2024.0,Ella Lewis,Summit Brokers,Motor Private,70,Motor Private Comprehensive,700,Own Damage,2025-04-06,2025-04-07,2025-05-06,2024-09-25,2025-09-24,0,0,6980,6980.0,0.0,6980.0,OK,OK,OK,CHECK,OK
C369513,P994941,2024.0,Amelia Miller,Pioneer Underwriters,Motor Commercial,80,PSV,804,Accidental Damage,2025-02-15,2025-02-20,2025-05-06,2024-04-18,2025-04-17,0,0,3140,3140.0,0.0,3140.0,OK,OK,OK,OK,OK
C369293,P551026,2024.0,David Gupta,Eta Risk Solutions,Motor Private,70,Motor Private Comprehensive,700,Own Damage,2025-02-26,2025-03-04,2025-05-06,2024-03-30,2025-03-29,0,0,3140,3140.0,0.0,3140.0,OK,OK,OK,OK,OK
C979897,P922071,2025.0,Lucas Ali,Sigma Risk Advisors,Motor Private,70,Motor Private Comprehensive,700,Own Damage,2025-03-02,2025-03-04,2025-05-06,2025-01-14,2026-01-13,0,0,2900,2900.0,0.0,2900.0,OK,OK,OK,CHECK,OK
C665852,P668652,2024.0,Noah Fernandez,Broker Two,Motor Private,70,Motor Private Comprehensive,700,Own Damage,2025-04-07,2025-04-11,2025-05-12,2024-10-22,2025-10-21,0,0,6980,6980.0,0.0,6980.0,OK,OK,OK,CHECK,OK
